features,label
0.0 0.0 0.032712846994400024 -0.10269325971603394 0.020873546600341797 -0.18922656774520874 -0.016320258378982544 -0.2357257604598999 -0.05130776762962341 -0.24464261531829834 0.00119096040725708 -0.20410192012786865 -0.03284826874732971 -0.3042808175086975 -0.050420165061950684 -0.34396785497665405 -0.06362396478652954 -0.3681007921695709 -0.04838454723358154 -0.18118053674697876 -0.07934993505477905 -0.2969313859939575 -0.08718174695968628 -0.3396598696708679 -0.08799603581428528 -0.3584825396537781 -0.08876508474349976 -0.1543956995010376 -0.1124730110168457 -0.2653982639312744 -0.1119774580001831 -0.3119503855705261 -0.10813885927200317 -0.33773601055145264 -0.11546629667282104 -0.13093161582946777 -0.12321382761001587 -0.225757896900177 -0.11766648292541504 -0.2681116461753845 -0.11208191514015198 -0.29883873462677,EAT
0.0 0.0 0.03114381432533264 -0.10588562488555908 0.017315208911895752 -0.20000571012496948 -0.023094624280929565 -0.2529374361038208 -0.06047767400741577 -0.2674403786659241 -0.0011880099773406982 -0.20611858367919922 -0.04467165470123291 -0.3135855197906494 -0.06357285380363464 -0.35843193531036377 -0.07664170861244202 -0.3881402015686035 -0.05100694298744202 -0.17798519134521484 -0.09176364541053772 -0.30341672897338867 -0.1023576557636261 -0.3535658121109009 -0.10348224639892578 -0.3782731294631958 -0.09391474723815918 -0.1495671272277832 -0.12641188502311707 -0.27123814821243286 -0.1269739270210266 -0.3226686716079712 -0.12080410122871399 -0.3518999218940735 -0.12379470467567444 -0.12737375497817993 -0.1359504759311676 -0.22942954301834106 -0.13004636764526367 -0.27579665184020996 -0.12229347229003906 -0.30891066789627075,EAT
0.0 0.0 0.02869480848312378 -0.10541379451751709 0.01425325870513916 -0.20413702726364136 -0.024323880672454834 -0.2653801441192627 -0.06251847743988037 -0.28206348419189453 -0.004545778036117554 -0.20570015907287598 -0.05009618401527405 -0.318928062915802 -0.07025116682052612 -0.36827701330184937 -0.08408010005950928 -0.40097928047180176 -0.053836047649383545 -0.1755196452140808 -0.09390130639076233 -0.30577588081359863 -0.10601779818534851 -0.3627719283103943 -0.10864576697349548 -0.3944900631904602 -0.09738096594810486 -0.14694035053253174 -0.12768754363059998 -0.27631378173828125 -0.1319809854030609 -0.3374156355857849 -0.1298447847366333 -0.3751845359802246 -0.1294575333595276 -0.12475669384002686 -0.1430061161518097 -0.2333850860595703 -0.13997876644134521 -0.28603196144104004 -0.13553190231323242 -0.325958251953125,EAT
0.0 0.0 0.028764724731445312 -0.1009710431098938 0.017732083797454834 -0.19673222303390503 -0.017231345176696777 -0.2573760747909546 -0.05329251289367676 -0.27465516328811646 -0.0036465823650360107 -0.19746428728103638 -0.04993709921836853 -0.31605440378189087 -0.0696088969707489 -0.3666706681251526 -0.0830523669719696 -0.39961403608322144 -0.051824480295181274 -0.1665768027305603 -0.09535378217697144 -0.3021751642227173 -0.10871729254722595 -0.361000120639801 -0.11328652501106262 -0.3948163390159607 -0.09501427412033081 -0.13908177614212036 -0.1288527548313141 -0.2704707384109497 -0.13434046506881714 -0.3326416611671448 -0.133517324924469 -0.3716457486152649 -0.12673744559288025 -0.11791115999221802 -0.14238616824150085 -0.22470879554748535 -0.1395365297794342 -0.27662670612335205 -0.13444513082504272 -0.3150861859321594,EAT
0.0 0.0 0.031284213066101074 -0.10344427824020386 0.017496496438980103 -0.20323550701141357 -0.021639108657836914 -0.2645730972290039 -0.059881120920181274 -0.2842112183570862 -0.004453778266906738 -0.20316237211227417 -0.0475803017616272 -0.31871700286865234 -0.06605115532875061 -0.36907631158828735 -0.07934635877609253 -0.40208256244659424 -0.05616885423660278 -0.17356252670288086 -0.09298861026763916 -0.30547410249710083 -0.10153448581695557 -0.36466681957244873 -0.10331308841705322 -0.39740997552871704 -0.1005622148513794 -0.14714252948760986 -0.13169175386428833 -0.2784954309463501 -0.1314411461353302 -0.34056246280670166 -0.12687727808952332 -0.377064049243927 -0.131465882062912 -0.12898516654968262 -0.14158707857131958 -0.23809128999710083 -0.13414707779884338 -0.2885248064994812 -0.12671416997909546 -0.32334399223327637,EAT
0.0 0.0 0.030147135257720947 -0.103584885597229 0.022633373737335205 -0.19280773401260376 -0.014957517385482788 -0.24855387210845947 -0.0472356379032135 -0.2674475312232971 0.0038749873638153076 -0.20742475986480713 -0.03582403063774109 -0.31172680854797363 -0.05407589673995972 -0.3544972538948059 -0.06798252463340759 -0.3824447989463806 -0.04731142520904541 -0.18325042724609375 -0.07987278699874878 -0.3057088851928711 -0.08891257643699646 -0.3572627305984497 -0.09155181050300598 -0.3853311538696289 -0.09089052677154541 -0.15955281257629395 -0.11753770709037781 -0.28008049726486206 -0.11797824501991272 -0.3331153392791748 -0.11401861906051636 -0.3650208115577698 -0.12157255411148071 -0.1392509937286377 -0.13142067193984985 -0.24158740043640137 -0.12624269723892212 -0.2910076975822449 -0.12079697847366333 -0.32736486196517944,EAT
0.0 0.0 0.029328227043151855 -0.10343039035797119 0.02139905095100403 -0.18791192770004272 -0.0116233229637146 -0.2404809594154358 -0.044816821813583374 -0.2587099075317383 0.004153609275817871 -0.2057861089706421 -0.03138074278831482 -0.30605846643447876 -0.049347639083862305 -0.3449764847755432 -0.06343215703964233 -0.36773040890693665 -0.043951183557510376 -0.18374484777450562 -0.07618394494056702 -0.3032122254371643 -0.08651524782180786 -0.3492082953453064 -0.08991113305091858 -0.3705856204032898 -0.0858609676361084 -0.15865200757980347 -0.11226579546928406 -0.27335017919540405 -0.11363279819488525 -0.3192674517631531 -0.10993361473083496 -0.3432304859161377 -0.11582356691360474 -0.1339922547340393 -0.12929365038871765 -0.23063111305236816 -0.12732210755348206 -0.2754060626029968 -0.1227085292339325 -0.307681143283844,EAT
0.0 0.0 0.03137409687042236 -0.09990489482879639 0.024151206016540527 -0.1858959197998047 -0.012355506420135498 -0.23153972625732422 -0.05046886205673218 -0.2397633194923401 0.007792085409164429 -0.20395076274871826 -0.031015247106552124 -0.29661911725997925 -0.05075910687446594 -0.33190077543258667 -0.06419271230697632 -0.35011959075927734 -0.041796743869781494 -0.18094485998153687 -0.07676520943641663 -0.288246750831604 -0.08514615893363953 -0.32768338918685913 -0.08626261353492737 -0.34387505054473877 -0.08377543091773987 -0.15437769889831543 -0.11020323634147644 -0.26036858558654785 -0.10876798629760742 -0.3025451898574829 -0.10429558157920837 -0.3253745436668396 -0.11223357915878296 -0.12985116243362427 -0.11475902795791626 -0.21622872352600098 -0.10523492097854614 -0.25161588191986084 -0.09777358174324036 -0.27664512395858765,EAT
0.0 0.0 0.02736601233482361 -0.09841781854629517 0.020122438669204712 -0.18313908576965332 -0.014863133430480957 -0.2317163348197937 -0.0512276291847229 -0.23930668830871582 0.010572254657745361 -0.19951015710830688 -0.03603076934814453 -0.29523658752441406 -0.05674874782562256 -0.32379597425460815 -0.07126995921134949 -0.33400094509124756 -0.03476634621620178 -0.17759621143341064 -0.07128363847732544 -0.2930234372615814 -0.07793247699737549 -0.3190445899963379 -0.08037275075912476 -0.32217487692832947 -0.07475936412811279 -0.1543344259262085 -0.09893518686294556 -0.26457345485687256 -0.09687301516532898 -0.2955894470214844 -0.09438139200210571 -0.3072165250778198 -0.10406622290611267 -0.1308356523513794 -0.10638603568077087 -0.21719789505004883 -0.0985778272151947 -0.24827855825424194 -0.09553265571594238 -0.2667440176010132,EAT
0.0 0.0 0.028356730937957764 -0.09665781259536743 0.021075546741485596 -0.18104296922683716 -0.01505330204963684 -0.23254215717315674 -0.053687095642089844 -0.24273616075515747 0.008952736854553223 -0.2031475305557251 -0.03901106119155884 -0.29650628566741943 -0.05710786581039429 -0.31923550367355347 -0.06899994611740112 -0.3225123882293701 -0.0355469286441803 -0.18136364221572876 -0.07732400298118591 -0.29538214206695557 -0.07657846808433533 -0.30762940645217896 -0.07365557551383972 -0.29892298579216003 -0.07497668266296387 -0.15536844730377197 -0.10335689783096313 -0.2588920593261719 -0.09483486413955688 -0.271389901638031 -0.08918297290802002 -0.2666279673576355 -0.10406050086021423 -0.12790274620056152 -0.10611405968666077 -0.2081037163734436 -0.09296560287475586 -0.22225141525268555 -0.0877726674079895 -0.22400104999542236,EAT
0.0 0.0 0.02737104892730713 -0.09319823980331421 0.026893973350524902 -0.16588830947875977 0.001519620418548584 -0.2120402455329895 -0.031048446893692017 -0.21658855676651 0.00848609209060669 -0.2008984088897705 -0.035817503929138184 -0.2813344895839691 -0.052521735429763794 -0.2919352352619171 -0.06199139356613159 -0.2881285846233368 -0.03254804015159607 -0.1840740442276001 -0.07251834869384766 -0.28454017639160156 -0.07072776556015015 -0.27743276953697205 -0.06607040762901306 -0.25600653886795044 -0.06769567728042603 -0.15895801782608032 -0.09504920244216919 -0.26007211208343506 -0.08508288860321045 -0.25288689136505127 -0.07722944021224976 -0.23346370458602905 -0.09385430812835693 -0.12879681587219238 -0.09955844283103943 -0.2119894027709961 -0.08458569645881653 -0.21435248851776123 -0.07498371601104736 -0.2034270167350769,EAT
0.0 0.0 0.02118152379989624 -0.08764541149139404 0.02259242534637451 -0.15852397680282593 -0.0066179633140563965 -0.20500218868255615 -0.04133659601211548 -0.2147449254989624 0.03480273485183716 -0.201052725315094 -0.032643020153045654 -0.2591949701309204 -0.07187098264694214 -0.2591512203216553 -0.09073859453201294 -0.2529514729976654 0.004977107048034668 -0.18679779767990112 -0.054778337478637695 -0.2693060040473938 -0.09158888459205627 -0.2713604271411896 -0.10998225212097168 -0.2574935257434845 -0.028780341148376465 -0.1636863350868225 -0.08149194717407227 -0.24265369772911072 -0.1098664402961731 -0.24622312188148499 -0.1212773323059082 -0.2354285717010498 -0.0647510290145874 -0.13202130794525146 -0.10122507810592651 -0.1989707350730896 -0.11198440194129944 -0.20943856239318848 -0.11442691087722778 -0.20918548107147217,EAT
0.0 0.0 0.021912097930908203 -0.08391547203063965 0.0238797664642334 -0.15503263473510742 -0.007395327091217041 -0.20489948987960815 -0.04246175289154053 -0.21874523162841797 0.039329588413238525 -0.19682496786117554 -0.025633692741394043 -0.26022639870643616 -0.06577658653259277 -0.26585453748703003 -0.08636528253555298 -0.26213911175727844 0.00963139533996582 -0.1840173602104187 -0.04706764221191406 -0.2713744044303894 -0.08565807342529297 -0.27714791893959045 -0.10683128237724304 -0.26505327224731445 -0.024874567985534668 -0.16358602046966553 -0.07526478171348572 -0.2458726167678833 -0.10524526238441467 -0.25321143865585327 -0.11944782733917236 -0.24468976259231567 -0.06268024444580078 -0.13531625270843506 -0.09596562385559082 -0.20213347673416138 -0.10794943571090698 -0.2148258090019226 -0.11254096031188965 -0.21739840507507324,EAT
0.0 0.0 0.02596759796142578 -0.08144062757492065 0.032199740409851074 -0.14961999654769897 0.004786670207977295 -0.1999645233154297 -0.029033899307250977 -0.21498388051986694 0.046747803688049316 -0.18931925296783447 -0.018110156059265137 -0.25325194001197815 -0.05891615152359009 -0.2580554783344269 -0.08065778017044067 -0.25242048501968384 0.016462206840515137 -0.17749005556106567 -0.041839659214019775 -0.2669188678264618 -0.08141133189201355 -0.2755589485168457 -0.10369578003883362 -0.2666090726852417 -0.01836639642715454 -0.15791457891464233 -0.06956499814987183 -0.2432134449481964 -0.10041597485542297 -0.25213882327079773 -0.11559391021728516 -0.24601763486862183 -0.055811524391174316 -0.13000273704528809 -0.0912213921546936 -0.19958174228668213 -0.1062164306640625 -0.21632260084152222 -0.1143144965171814 -0.2240206003189087,EAT
0.0 0.0 0.024798810482025146 -0.08413046598434448 0.02776944637298584 -0.15631991624832153 -0.0015390515327453613 -0.20667248964309692 -0.0359187126159668 -0.22229063510894775 0.04391348361968994 -0.19370394945144653 -0.02188664674758911 -0.2646779716014862 -0.06402218341827393 -0.27498534321784973 -0.08674401044845581 -0.2718822956085205 0.012856543064117432 -0.18024563789367676 -0.04520750045776367 -0.2733735144138336 -0.08524754643440247 -0.2847074866294861 -0.10831707715988159 -0.27524811029434204 -0.023083209991455078 -0.16057497262954712 -0.07375442981719971 -0.2473016381263733 -0.1049933135509491 -0.25947269797325134 -0.12080749869346619 -0.2544795274734497 -0.061459362506866455 -0.1328272819519043 -0.09677702188491821 -0.2059173583984375 -0.11146673560142517 -0.22383952140808105 -0.11873632669448853 -0.23055970668792725,EAT
0.0 0.0 0.025415897369384766 -0.08206820487976074 0.029590249061584473 -0.15348660945892334 -0.0017698407173156738 -0.20729488134384155 -0.0383414626121521 -0.22395312786102295 0.04819536209106445 -0.19303441047668457 -0.017194688320159912 -0.2665187120437622 -0.060372352600097656 -0.2738371789455414 -0.08324134349822998 -0.2662661671638489 0.017881572246551514 -0.17971676588058472 -0.039593517780303955 -0.2806648015975952 -0.08183979988098145 -0.29344260692596436 -0.10636019706726074 -0.28616487979888916 -0.018549084663391113 -0.15933287143707275 -0.06801468133926392 -0.2559278607368469 -0.10210239887237549 -0.27008000016212463 -0.12046387791633606 -0.2684245705604553 -0.0589522123336792 -0.13020473718643188 -0.09253698587417603 -0.211220383644104 -0.10938134789466858 -0.23368877172470093 -0.11967200040817261 -0.24666815996170044,EAT
0.0 0.0 0.02275747060775757 -0.0882379412651062 0.024764180183410645 -0.16378474235534668 -0.004935324192047119 -0.2163570523262024 -0.04173684120178223 -0.23246920108795166 0.04529756307601929 -0.20303839445114136 -0.0245358943939209 -0.27763646841049194 -0.06998932361602783 -0.28858819603919983 -0.09582185745239258 -0.28432708978652954 0.013020694255828857 -0.1883223056793213 -0.04673081636428833 -0.28819191455841064 -0.08838015794754028 -0.3022662401199341 -0.11364495754241943 -0.2964327037334442 -0.024181365966796875 -0.1668156385421753 -0.07337981462478638 -0.2641376256942749 -0.10696661472320557 -0.28099650144577026 -0.12596717476844788 -0.28062504529953003 -0.06409132480621338 -0.13684707880020142 -0.09865301847457886 -0.21885335445404053 -0.11505040526390076 -0.24388188123703003 -0.12506550550460815 -0.25840991735458374,EAT
0.0 0.0 0.024083197116851807 -0.0851256251335144 0.02832740545272827 -0.15862542390823364 -0.0028119683265686035 -0.21420049667358398 -0.04022669792175293 -0.23308861255645752 0.05194973945617676 -0.19788265228271484 -0.01770007610321045 -0.2728959918022156 -0.06315010786056519 -0.2852023243904114 -0.08938419818878174 -0.2821253538131714 0.021045327186584473 -0.1833411455154419 -0.039465487003326416 -0.2857823073863983 -0.08362460136413574 -0.30105412006378174 -0.11091357469558716 -0.29617705941200256 -0.015710771083831787 -0.16244906187057495 -0.0666462779045105 -0.2617490291595459 -0.10218268632888794 -0.27900442481040955 -0.12224262952804565 -0.2795644700527191 -0.056766629219055176 -0.13389891386032104 -0.09093630313873291 -0.21562176942825317 -0.10757827758789062 -0.2418326735496521 -0.1176903247833252 -0.25953853130340576,EAT
0.0 0.0 0.029552459716796875 -0.08268582820892334 0.03556084632873535 -0.15913695096969604 0.005658507347106934 -0.21596890687942505 -0.03162938356399536 -0.23506879806518555 0.05839580297470093 -0.19464921951293945 -0.008885324001312256 -0.27392661571502686 -0.053417205810546875 -0.29201769828796387 -0.0803270936012268 -0.29293888807296753 0.02361011505126953 -0.17902344465255737 -0.03441065549850464 -0.2843087911605835 -0.07709181308746338 -0.3062213659286499 -0.104167640209198 -0.3062053322792053 -0.016421794891357422 -0.1591319441795349 -0.06428289413452148 -0.2593138813972473 -0.09805053472518921 -0.2833898663520813 -0.11736473441123962 -0.28843578696250916 -0.058799803256988525 -0.1333332657814026 -0.08918875455856323 -0.21605300903320312 -0.10360205173492432 -0.2408882975578308 -0.1119120717048645 -0.25557565689086914,EAT
0.0 0.0 0.027274787425994873 -0.08199268579483032 0.032144367694854736 -0.1621708869934082 0.0014535188674926758 -0.22375738620758057 -0.03683406114578247 -0.24576997756958008 0.05990320444107056 -0.19997191429138184 -0.009497582912445068 -0.2860347032546997 -0.05601239204406738 -0.30658215284347534 -0.08461946249008179 -0.30817174911499023 0.026379764080047607 -0.1839756965637207 -0.034120142459869385 -0.2946522533893585 -0.07912236452102661 -0.32008427381515503 -0.10911542177200317 -0.32400357723236084 -0.014332592487335205 -0.16479909420013428 -0.06345683336257935 -0.27018022537231445 -0.09955471754074097 -0.2971697747707367 -0.12240517139434814 -0.3048095703125 -0.05879950523376465 -0.13972485065460205 -0.09027600288391113 -0.22930407524108887 -0.10775196552276611 -0.25701427459716797 -0.12042027711868286 -0.27295511960983276,EAT
